 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.31861E+02      -0.24547E-02       0.22599E+00      -0.49300E+01      -0.11974E+00       0.16959E+01
      0      1      -0.30349E+02      -0.79332E-03       0.23555E+00       0.68980E+00      -0.77315E+00      -0.43465E+01
      0      1      -0.10440E+02       0.55936E-02       0.47183E+00       0.32934E+01      -0.81648E-01      -0.17813E+01
      0      1       0.15260E+02       0.21468E-02       0.91676E-01      -0.27045E+01      -0.49201E+00      -0.50010E+01
      0      1      -0.81059E+01      -0.20232E-03       0.31012E+00      -0.35280E+01       0.71214E+00       0.44250E+01
      0      1       0.33468E+02       0.43821E-02      -0.26410E+00      -0.57217E+01      -0.92008E+00      -0.69128E+01
      0      1       0.34213E+02      -0.20307E-02      -0.45921E-01      -0.27512E+01       0.50376E+00       0.11144E+01
      0      1       0.23198E+02      -0.69385E-04      -0.18935E+00       0.32594E+01       0.24742E+00       0.19753E+01
      0      1       0.14369E+02       0.24512E-02       0.39072E-01      -0.36714E+01       0.92883E+00       0.77901E+01
      0      1      -0.33622E+02      -0.53480E-02      -0.13946E+00      -0.63544E+00       0.18046E+00       0.93023E-01
      0      1      -0.31249E+02       0.25261E-02      -0.22344E+00       0.45712E+00       0.21387E-01       0.64059E+00
      0      1       0.33586E+02       0.55132E-02       0.22055E+00       0.51812E+01      -0.35391E+00      -0.10559E+01
      0      1      -0.45794E+01      -0.18924E-02       0.32878E+00       0.39998E+01      -0.25869E+00      -0.90671E+00
      0      1      -0.25393E+02       0.28456E-02       0.27075E+00      -0.83619E+00       0.24804E+00       0.21743E+01
      0      1      -0.26940E+02       0.14466E-02       0.14250E+00       0.27538E+01       0.29277E+00      -0.85405E+00
      0      1       0.33047E+02      -0.47808E-02       0.34305E+00      -0.27477E+01       0.62630E+00       0.31843E+01
      0      1       0.37235E+00      -0.42685E-02       0.35027E+00      -0.22458E+01      -0.17693E+00      -0.19981E+01
      0      1      -0.51550E+01      -0.56459E-02      -0.38449E+00      -0.49731E+01       0.72435E+00       0.45839E+01
      0      1      -0.33946E+01       0.24409E-02      -0.27870E+00      -0.25721E+01      -0.47753E+00      -0.56072E+01
      0      1       0.18611E+02       0.19661E-02       0.41101E+00       0.47899E+01       0.11578E+00       0.14934E+01
      0      1      -0.40763E+02      -0.26238E-02       0.27296E+00       0.27313E+01      -0.38741E+00      -0.21571E+01
      0      1       0.25300E+02      -0.45788E-02       0.44573E+00       0.60847E+01       0.63536E+00       0.67320E+01
      0      1       0.27606E+02      -0.44816E-02      -0.39389E+00      -0.48366E+01       0.25676E+00       0.31018E+01
      0      1      -0.34179E+02       0.13385E-02       0.77095E-02      -0.47009E+01       0.14275E+00       0.20416E+01
      0      1      -0.26999E+02      -0.29666E-02       0.13885E+00       0.16594E+01      -0.96605E+00      -0.58800E+01
      0      1      -0.14696E+02      -0.11452E-02       0.73398E-03       0.58356E+01       0.89913E-01       0.10442E+01
      0      1       0.88258E+00      -0.29750E-02       0.15662E+00       0.36521E+00      -0.63925E+00      -0.62091E+01
      0      1      -0.20798E+02       0.29880E-02      -0.31134E+00       0.37645E+01       0.45866E+00       0.54178E+01
      0      1      -0.22594E+01       0.56373E-03      -0.33263E+00       0.33112E+01       0.95307E+00       0.67970E+01
      0      1       0.38601E+02       0.24080E-02       0.16566E+00       0.66341E+00      -0.48362E-01       0.22133E+01
      0      1      -0.51028E+01       0.55512E-02       0.19044E+00      -0.46070E+01      -0.48405E+00      -0.30133E+01
      0      1       0.90209E+01       0.29251E-02       0.16268E+00       0.43353E+01       0.40452E+00       0.30584E+01
      0      1       0.63609E+01       0.35515E-02      -0.31134E+00      -0.21888E+01      -0.42651E+00      -0.87760E+00
      0      1       0.27585E+02      -0.18024E-02      -0.21597E+00      -0.26994E+01      -0.73383E+00      -0.68163E+01
      0      1       0.12288E+02      -0.31766E-02      -0.16590E+00      -0.32245E+01      -0.13253E+00      -0.26544E+01
      0      1       0.11355E+02      -0.52266E-02       0.47189E-01       0.26797E+01       0.18039E+00      -0.12004E+00
      0      1      -0.10436E+01      -0.39026E-02      -0.43299E+00      -0.61360E+01      -0.84557E+00      -0.70065E+01
      0      1      -0.10066E+02       0.16590E-04      -0.81153E-01       0.31856E+01      -0.78346E-01      -0.17716E+01
      0      1      -0.21875E+02      -0.15435E-02      -0.16394E+00      -0.11104E+00       0.78776E+00       0.46848E+01
      0      1       0.37561E+02      -0.13740E-02       0.27184E+00      -0.44840E+01      -0.58989E+00      -0.56955E+01
      0      1       0.37712E+02      -0.27069E-02       0.26209E+00       0.30954E+01       0.78806E+00       0.75099E+01
      0      1      -0.14880E+02      -0.28929E-02      -0.75433E-01      -0.19788E+01      -0.30325E-01       0.81733E+00
      0      1      -0.11925E+02       0.45229E-02      -0.17543E+00       0.39840E+01      -0.34346E-01      -0.15704E+01
      0      1      -0.25751E+02       0.23197E-02      -0.33919E+00      -0.21415E+01       0.28436E+00       0.27129E-01
      0      1       0.29376E+02       0.25478E-02      -0.30562E+00      -0.48237E+01       0.47866E+00       0.21769E+01
