n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
   7  drift  10.0  22.0    -2       0.118       2.934     656.675   0.0000550   0.0010136   0.1213773       0.118       2.934     164.827   0.0000550   0.0010136   0.1213773       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.223      -2.996     664.916  -0.0001879  -0.0010179   0.1213795      -0.223      -2.996     173.069  -0.0001879  -0.0010179   0.1213795       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.031      -2.935     664.916   0.0000873  -0.0009974   0.1220238       0.031      -2.935     173.069   0.0000873  -0.0009974   0.1220238       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.114       2.980     664.916   0.0000367   0.0010200   0.1212718       0.114       2.980     173.069   0.0000367   0.0010200   0.1212718       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.119       2.934     664.916  -0.0001985   0.0010151   0.1210604      -0.119       2.934     173.069  -0.0001985   0.0010151   0.1210604       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.538       2.990     664.916  -0.0006985   0.0009829   0.1214921      -0.538       2.990     173.069  -0.0006985   0.0009829   0.1214921       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.503      -2.964     664.916   0.0006961  -0.0009865   0.1207963       0.503      -2.964     173.069   0.0006961  -0.0009865   0.1207963       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.283       2.963     664.916  -0.0004435   0.0010223   0.1212390      -0.283       2.963     173.069  -0.0004435   0.0010223   0.1212390       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.511      -2.933     664.916   0.0007292  -0.0009941   0.1211664       0.511      -2.933     173.069   0.0007292  -0.0009941   0.1211664       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.337      -2.938     673.158  -0.0003634  -0.0009767   0.1207584      -0.337      -2.938     181.310  -0.0003634  -0.0009767   0.1207584       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.338      -2.935     673.158   0.0003996  -0.0009930   0.1212860       0.338      -2.935     181.310   0.0003996  -0.0009930   0.1212860       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.607       2.963     673.158   0.0007293   0.0009583   0.1210316       0.607       2.963     181.310   0.0007293   0.0009583   0.1210316       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.121       2.999     673.158  -0.0001644   0.0009595   0.1213534      -0.121       2.999     181.310  -0.0001644   0.0009595   0.1213534       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.478       2.985     681.399   0.0005409   0.0009538   0.1211493       0.478       2.985     189.551   0.0005409   0.0009538   0.1211493       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.154      -2.969     681.399  -0.0001747  -0.0009395   0.1216070      -0.154      -2.969     189.551  -0.0001747  -0.0009395   0.1216070       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.020       2.958     681.399   0.0000400   0.0009511   0.1207990       0.020       2.958     189.551   0.0000400   0.0009511   0.1207990       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.018      -2.974     681.399   0.0000749  -0.0009848   0.1218422       0.018      -2.974     189.551   0.0000749  -0.0009848   0.1218422       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.159      -2.980     681.399  -0.0001308  -0.0009466   0.1216394      -0.159      -2.980     189.551  -0.0001308  -0.0009466   0.1216394       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.232       2.982     681.399   0.0002212   0.0009489   0.1207382       0.232       2.982     189.551   0.0002212   0.0009489   0.1207382       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.095      -2.946     681.399  -0.0001163  -0.0009820   0.1213802      -0.095      -2.946     189.551  -0.0001163  -0.0009820   0.1213802       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.123      -2.951     681.399   0.0002088  -0.0009420   0.1207794       0.123      -2.951     189.551   0.0002088  -0.0009420   0.1207794       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.064       2.962     681.399   0.0000101   0.0009564   0.1208541      -0.064       2.962     189.551   0.0000101   0.0009564   0.1208541       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.076      -2.948     681.399   0.0000728  -0.0009411   0.1217988       0.076      -2.948     189.551   0.0000728  -0.0009411   0.1217988       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.707      -2.944     689.640   0.0008154  -0.0009187   0.1211570       0.707      -2.944     197.793   0.0008154  -0.0009187   0.1211570       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.017       2.959     689.640  -0.0000277   0.0009383   0.1217775      -0.017       2.959     197.793  -0.0000277   0.0009383   0.1217775       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.466       2.944     689.640   0.0004197   0.0009104   0.1213311       0.466       2.944     197.793   0.0004197   0.0009104   0.1213311       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.638       2.996     689.640  -0.0006534   0.0009465   0.1209945      -0.638       2.996     197.793  -0.0006534   0.0009465   0.1209945       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.751       2.977     689.640   0.0008650   0.0009403   0.1213904       0.751       2.977     197.793   0.0008650   0.0009403   0.1213904       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
